id,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict
014AM012022,http://www.wikidata.org/entity/Q65621158,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012023,http://www.wikidata.org/entity/Q65621641,nan,nan,"http://www.wikidata.org/entity/Q522559 Lapa, Rio de Janeiro"
014AM012026,http://www.wikidata.org/entity/Q65621160,nan,nan,nan
014AM012027,http://www.wikidata.org/entity/Q65621161,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012028,http://www.wikidata.org/entity/Q65621162,nan,nan,http://www.wikidata.org/entity/Q2107829 Tijuca
014AM012029,http://www.wikidata.org/entity/Q65621163,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM012030,http://www.wikidata.org/entity/Q65621164,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012031,http://www.wikidata.org/entity/Q65621165,nan,nan,"http://www.wikidata.org/entity/Q522559 Lapa, Rio de Janeiro"
014AM012032,http://www.wikidata.org/entity/Q65621166,nan,nan,nan
014AM012033,http://www.wikidata.org/entity/Q65621167,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012034,http://www.wikidata.org/entity/Q65621168,nan,nan,http://www.wikidata.org/entity/Q579694 Cinelândia
014AM012035,http://www.wikidata.org/entity/Q65621169,nan,nan,http://www.wikidata.org/entity/Q991717 Bairro do Catete
014AM012036,http://www.wikidata.org/entity/Q65621170,nan,nan,http://www.wikidata.org/entity/Q10316374 Largo do Machado
014AM012037,http://www.wikidata.org/entity/Q65621171,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012038,http://www.wikidata.org/entity/Q65621172,nan,nan,nan
014AM012040,http://www.wikidata.org/entity/Q65621173,nan,nan,nan
014AM012041,http://www.wikidata.org/entity/Q65621174,nan,nan,nan
014AM012042,http://www.wikidata.org/entity/Q65621175,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM012043,http://www.wikidata.org/entity/Q65621176,nan,nan,nan
014AM012044,http://www.wikidata.org/entity/Q65621177,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012045,http://www.wikidata.org/entity/Q65621178,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012048,http://www.wikidata.org/entity/Q65621181,nan,nan,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
014AM012049,http://www.wikidata.org/entity/Q65621182,nan,nan,nan
014AM012050,http://www.wikidata.org/entity/Q65621183,nan,nan,http://www.wikidata.org/entity/Q995561 Flamengo (Bairro)
014AM012051,http://www.wikidata.org/entity/Q65621184,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012053,http://www.wikidata.org/entity/Q65621186,nan,nan,nan
014AM012054,http://www.wikidata.org/entity/Q65621187,nan,nan,http://www.wikidata.org/entity/Q12117134 Largo São Francisco
014AM012055,http://www.wikidata.org/entity/Q65621188,nan,nan,http://www.wikidata.org/entity/Q3951222 Saúde
014AM012056,http://www.wikidata.org/entity/Q65621189,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012057,http://www.wikidata.org/entity/Q65621190,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória
014AM012058,http://www.wikidata.org/entity/Q65621191,nan,nan,nan
014AM012059,http://www.wikidata.org/entity/Q65621192,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM012060,http://www.wikidata.org/entity/Q65621193,nan,nan,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
014AM012061,http://www.wikidata.org/entity/Q65621194,nan,nan,http://www.wikidata.org/entity/Q1274003 Central do Brasil
014AM012062,http://www.wikidata.org/entity/Q65621196,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM012063,http://www.wikidata.org/entity/Q65621197,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012064,http://www.wikidata.org/entity/Q65621533,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012065,http://www.wikidata.org/entity/Q65621199,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012066,http://www.wikidata.org/entity/Q65621200,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012067,http://www.wikidata.org/entity/Q65621201,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM012068,http://www.wikidata.org/entity/Q65621202,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012069,http://www.wikidata.org/entity/Q65621203,nan,nan,nan
014AM012070,http://www.wikidata.org/entity/Q65621204,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM012071,http://www.wikidata.org/entity/Q65621205,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM012072,http://www.wikidata.org/entity/Q65621206,nan,nan,nan
014AM012075,http://www.wikidata.org/entity/Q65621207,nan,nan,nan
014AM012076,http://www.wikidata.org/entity/Q65621534,nan,nan,nan
014AM014001,http://www.wikidata.org/entity/Q65621209,nan,nan,nan
014AM014002,http://www.wikidata.org/entity/Q65621210,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM015001,http://www.wikidata.org/entity/Q65621211,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM015009,http://www.wikidata.org/entity/Q65621212,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM015010,http://www.wikidata.org/entity/Q65621213,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM015012,http://www.wikidata.org/entity/Q65621214,nan,nan,nan
014AM016001,http://www.wikidata.org/entity/Q65621215,nan,nan,http://www.wikidata.org/entity/Q1898482 Urca
014AM016002,http://www.wikidata.org/entity/Q65621216,nan,nan,nan
014AM016003,http://www.wikidata.org/entity/Q65621217,nan,nan,nan
014AM016005,http://www.wikidata.org/entity/Q65621218,nan,nan,nan
014AM017001,http://www.wikidata.org/entity/Q65621219,nan,nan,nan
014AM017002,http://www.wikidata.org/entity/Q65621220,nan,nan,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
014AM017003,http://www.wikidata.org/entity/Q65621221,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014AM017004,http://www.wikidata.org/entity/Q65621222,nan,nan,nan
014AM017005,http://www.wikidata.org/entity/Q65621223,nan,nan,nan
014AM017006,http://www.wikidata.org/entity/Q65621224,nan,nan,nan
014AM018001,http://www.wikidata.org/entity/Q65621225,nan,nan,http://www.wikidata.org/entity/Q506938 Corcovado
014AM018002,http://www.wikidata.org/entity/Q65621226,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014AM018003,http://www.wikidata.org/entity/Q65621535,nan,nan,nan
014AM019001,http://www.wikidata.org/entity/Q65621228,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019002,http://www.wikidata.org/entity/Q65621229,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019004,http://www.wikidata.org/entity/Q65621536,nan,nan,nan
014AM019005,http://www.wikidata.org/entity/Q65621537,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019006,http://www.wikidata.org/entity/Q65621538,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019007,http://www.wikidata.org/entity/Q65621539,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019008,http://www.wikidata.org/entity/Q65621540,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019009,http://www.wikidata.org/entity/Q65621543,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019010,http://www.wikidata.org/entity/Q65621541,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019011,http://www.wikidata.org/entity/Q65621542,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014AM019013,http://www.wikidata.org/entity/Q65621544,nan,nan,nan
014AM019015,http://www.wikidata.org/entity/Q65621545,nan,nan,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro)
014GL03-01,http://www.wikidata.org/entity/Q65621240,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória
014GL03-02,http://www.wikidata.org/entity/Q65621241,nan,nan,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
014GL04-01,http://www.wikidata.org/entity/Q65621242,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014GL05,http://www.wikidata.org/entity/Q65621243,nan,nan,nan
014GL09,http://www.wikidata.org/entity/Q65621244,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GL10,http://www.wikidata.org/entity/Q65621245,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GL11,http://www.wikidata.org/entity/Q65621246,nan,nan,http://www.wikidata.org/entity/Q2618570 Jacarepaguá
014GL12,http://www.wikidata.org/entity/Q65621247,nan,nan,nan
014GL15,http://www.wikidata.org/entity/Q65621248,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GL18,http://www.wikidata.org/entity/Q65621249,nan,nan,nan
014GL20,http://www.wikidata.org/entity/Q64007185,nan,nan,http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain
014GL21,http://www.wikidata.org/entity/Q65621250,nan,nan,nan
014GL24,http://www.wikidata.org/entity/Q65621251,nan,nan,http://www.wikidata.org/entity/Q3757943 Gamboa
014GL27,http://www.wikidata.org/entity/Q65621252,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014GL29,http://www.wikidata.org/entity/Q65621253,nan,nan,http://www.wikidata.org/entity/Q10353440 Campo de Santana
014GL31,http://www.wikidata.org/entity/Q65621254,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GL32,http://www.wikidata.org/entity/Q65621255,nan,nan,nan
014GL33,http://www.wikidata.org/entity/Q65621256,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GL34,http://www.wikidata.org/entity/Q65621257,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
014GL36,http://www.wikidata.org/entity/Q65621258,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória
014GL39,http://www.wikidata.org/entity/Q65621259,nan,nan,nan
014GL40,http://www.wikidata.org/entity/Q65621260,nan,nan,http://www.wikidata.org/entity/Q2107829 Tijuca
014GL42,http://www.wikidata.org/entity/Q65621261,nan,nan,nan
014GL43,http://www.wikidata.org/entity/Q65621262,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS000,http://www.wikidata.org/entity/Q64176696,nan,nan,nan
014GLAS001,http://www.wikidata.org/entity/Q64214676,nan,nan,http://www.wikidata.org/entity/Q10284072 Fort of Santiago||http://www.wikidata.org/entity/Q18473636 Colégio dos Padres Jesuítas||http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro
014GLAS002,http://www.wikidata.org/entity/Q64214677,nan,nan,http://www.wikidata.org/entity/Q10284072 Fort of Santiago||http://www.wikidata.org/entity/Q18473636 Colégio dos Padres Jesuítas||http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro
014GLAS003,http://www.wikidata.org/entity/Q64214678,nan,nan,http://www.wikidata.org/entity/Q2820360 Mosteiro de São Bento||http://www.wikidata.org/entity/Q5997836 Ilha das Cobras||http://www.wikidata.org/entity/Q4796418 Arsenal de Marinha do Rio de Janeiro
014GLAS004,http://www.wikidata.org/entity/Q64214679,nan,nan,http://www.wikidata.org/entity/Q64364849 Praia do Peixe||http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro
014GLAS005,http://www.wikidata.org/entity/Q64214680,nan,nan,http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro
014GLAS006,http://www.wikidata.org/entity/Q64214681,nan,nan,http://www.wikidata.org/entity/Q18464632 Praia Grande||http://www.wikidata.org/entity/Q64369270 Porto do Méier
014GLAS007,http://www.wikidata.org/entity/Q64214682,nan,nan,http://www.wikidata.org/entity/Q18464632 Praia Grande
014GLAS008,http://www.wikidata.org/entity/Q64214683,nan,nan,http://www.wikidata.org/entity/Q18464632 Praia Grande||http://www.wikidata.org/entity/Q10375641 São Domingos
014GLAS009,http://www.wikidata.org/entity/Q64214684,nan,nan,http://www.wikidata.org/entity/Q10375641 São Domingos
014GLAS010,http://www.wikidata.org/entity/Q64214685,nan,nan,http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain||http://www.wikidata.org/entity/Q10301100 Ilha da Boa Viagem
014GLAS011,http://www.wikidata.org/entity/Q64214686,nan,nan,http://www.wikidata.org/entity/Q64374254 Morro do Palácio||http://www.wikidata.org/entity/Q64374218 Morro do Gragoatá
014GLAS012,http://www.wikidata.org/entity/Q64214687,nan,nan,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí||http://www.wikidata.org/entity/Q506938 Corcovado||http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain||http://www.wikidata.org/entity/Q10304229 Pedra de Itapuca
014GLAS013,http://www.wikidata.org/entity/Q64214688,nan,nan,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí||http://www.wikidata.org/entity/Q10304229 Pedra de Itapuca
014GLAS014,http://www.wikidata.org/entity/Q64214689,nan,nan,http://www.wikidata.org/entity/Q6033586 Ingá
014GLAS015,http://www.wikidata.org/entity/Q64214690,nan,nan,http://www.wikidata.org/entity/Q6033586 Ingá||http://www.wikidata.org/entity/Q18464632 Praia Grande
014GLAS016,http://www.wikidata.org/entity/Q64214691,nan,nan,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras
014GLAS017,http://www.wikidata.org/entity/Q64214692,nan,nan,http://www.wikidata.org/entity/Q1274003 Central do Brasil||http://www.wikidata.org/entity/Q10353440 Campo de Santana||http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain
014GLAS018,http://www.wikidata.org/entity/Q64214693,nan,nan,nan
014GLAS019,http://www.wikidata.org/entity/Q64214694,nan,nan,http://www.wikidata.org/entity/Q30933803 Igreja da Rua do Passo ou do Santíssimo Sacramento||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q10353440 Campo de Santana
014GLAS020,http://www.wikidata.org/entity/Q64214695,nan,nan,http://www.wikidata.org/entity/Q30938301 Praça da Harmonia||http://www.wikidata.org/entity/Q3951222 Saúde||http://www.wikidata.org/entity/Q10332504 Morro do Livramento
014GLAS021,http://www.wikidata.org/entity/Q64214696,nan,nan,http://www.wikidata.org/entity/Q3676550 Cidade Nova||http://www.wikidata.org/entity/Q10298377 Hospital Escola São Francisco de Assis
014GLAS022,http://www.wikidata.org/entity/Q64214697,nan,nan,http://www.wikidata.org/entity/Q3676550 Cidade Nova||http://www.wikidata.org/entity/Q10298377 Hospital Escola São Francisco de Assis
014GLAS023,http://www.wikidata.org/entity/Q64214698,nan,nan,http://www.wikidata.org/entity/Q3949480 Santo Cristo||http://www.wikidata.org/entity/Q64579539 Ilha dos Melões||http://www.wikidata.org/entity/Q22036776 Morro da Providência||http://www.wikidata.org/entity/Q178725 Niterói||http://www.wikidata.org/entity/Q64579498 Ilha das Moças
014GLAS024,http://www.wikidata.org/entity/Q64214699,nan,nan,http://www.wikidata.org/entity/Q3949480 Santo Cristo||http://www.wikidata.org/entity/Q64579539 Ilha dos Melões||http://www.wikidata.org/entity/Q22036776 Morro da Providência||http://www.wikidata.org/entity/Q178725 Niterói||http://www.wikidata.org/entity/Q64579498 Ilha das Moças
014GLAS025,http://www.wikidata.org/entity/Q64214700,nan,nan,http://www.wikidata.org/entity/Q3949480 Santo Cristo||http://www.wikidata.org/entity/Q64579539 Ilha dos Melões||http://www.wikidata.org/entity/Q22036776 Morro da Providência||http://www.wikidata.org/entity/Q178725 Niterói||http://www.wikidata.org/entity/Q64579498 Ilha das Moças
014GLAS026,http://www.wikidata.org/entity/Q64214701,nan,nan,http://www.wikidata.org/entity/Q3757943 Gamboa||http://www.wikidata.org/entity/Q64579876 Hospital da Gamboa
014GLAS027,http://www.wikidata.org/entity/Q65621263,nan,nan,nan
014GLAS028,http://www.wikidata.org/entity/Q64214702,nan,nan,http://www.wikidata.org/entity/Q3757943 Gamboa
014GLAS029,http://www.wikidata.org/entity/Q64214704,nan,nan,http://www.wikidata.org/entity/Q1850416 Museu Nacional||http://www.wikidata.org/entity/Q2408175 São Cristóvão
014GLAS030,http://www.wikidata.org/entity/Q64214705,nan,nan,http://www.wikidata.org/entity/Q14947966 Convent of Santo Antônio||http://www.wikidata.org/entity/Q64354277 Rua Evaristo da Veiga||http://www.wikidata.org/entity/Q1579892 Carioca Aqueduct
014GLAS031,http://www.wikidata.org/entity/Q64214706,nan,nan,http://www.wikidata.org/entity/Q18482636 Convento da Ajuda||http://www.wikidata.org/entity/Q14947966 Convent of Santo Antônio||http://www.wikidata.org/entity/Q980992 Santa Teresa
014GLAS032,http://www.wikidata.org/entity/Q64214707,nan,nan,http://www.wikidata.org/entity/Q18482636 Convento da Ajuda||http://www.wikidata.org/entity/Q64177106 Mercado da Glória||http://www.wikidata.org/entity/Q10300392 Igreja de Nossa Senhora da Glória do Outeiro||http://www.wikidata.org/entity/Q22068967 Outeiro da Glória||http://www.wikidata.org/entity/Q20060669 Praia da Glória
014GLAS033,http://www.wikidata.org/entity/Q64214708,nan,nan,http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain||http://www.wikidata.org/entity/Q224101 Baía de Guanabara
014GLAS034,http://www.wikidata.org/entity/Q64214709,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória||http://www.wikidata.org/entity/Q18482636 Convento da Ajuda||http://www.wikidata.org/entity/Q64177106 Mercado da Glória||http://www.wikidata.org/entity/Q10332478 Morro do Castelo
014GLAS036,http://www.wikidata.org/entity/Q64214711,nan,nan,http://www.wikidata.org/entity/Q14947966 Convent of Santo Antônio||http://www.wikidata.org/entity/Q10332462 Morro de Santo Antônio
014GLAS037,http://www.wikidata.org/entity/Q64214712,nan,nan,http://www.wikidata.org/entity/Q64177106 Mercado da Glória||http://www.wikidata.org/entity/Q10300392 Igreja de Nossa Senhora da Glória do Outeiro||http://www.wikidata.org/entity/Q22068967 Outeiro da Glória||http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain||http://www.wikidata.org/entity/Q980992 Santa Teresa
014GLAS038,http://www.wikidata.org/entity/Q64214713,nan,nan,http://www.wikidata.org/entity/Q22068967 Outeiro da Glória||http://www.wikidata.org/entity/Q1142766 Palácio do Catete||http://www.wikidata.org/entity/Q210722 Sugarloaf Mountain||http://www.wikidata.org/entity/Q10300392 Igreja de Nossa Senhora da Glória do Outeiro
014GLAS039,http://www.wikidata.org/entity/Q64214714,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória
014GLAS040,http://www.wikidata.org/entity/Q64214715,nan,nan,http://www.wikidata.org/entity/Q991717 Bairro do Catete
014GLAS041,http://www.wikidata.org/entity/Q64214716,nan,nan,nan
014GLAS042,http://www.wikidata.org/entity/Q64007188,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória||http://www.wikidata.org/entity/Q64177106 Mercado da Glória
014GLAS043,http://www.wikidata.org/entity/Q64214717,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória
014GLAS044,http://www.wikidata.org/entity/Q64214718,nan,nan,nan
014GLAS045,http://www.wikidata.org/entity/Q64214719,nan,nan,nan
014GLAS046,http://www.wikidata.org/entity/Q64214720,nan,nan,nan
014GLAS047,http://www.wikidata.org/entity/Q64214721,nan,nan,nan
014GLAS048,http://www.wikidata.org/entity/Q64214722,nan,nan,nan
014GLAS049,http://www.wikidata.org/entity/Q64214723,nan,nan,http://www.wikidata.org/entity/Q64354484 Rua Bento Lisboa
014GLAS050,http://www.wikidata.org/entity/Q64214724,nan,nan,nan
014GLAS051,http://www.wikidata.org/entity/Q64214725,nan,nan,nan
014GLAS052,http://www.wikidata.org/entity/Q64214726,nan,nan,http://www.wikidata.org/entity/Q10316374 Largo do Machado
014GLAS053,http://www.wikidata.org/entity/Q64214727,nan,nan,nan
014GLAS054,http://www.wikidata.org/entity/Q64214728,nan,nan,nan
014GLAS055,http://www.wikidata.org/entity/Q64214729,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS056,http://www.wikidata.org/entity/Q64214730,nan,nan,nan
014GLAS057,http://www.wikidata.org/entity/Q65621264,nan,nan,nan
014GLAS058,http://www.wikidata.org/entity/Q65621546,nan,nan,nan
014GLAS059,http://www.wikidata.org/entity/Q64214733,nan,nan,nan
014GLAS060,http://www.wikidata.org/entity/Q64214734,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS061,http://www.wikidata.org/entity/Q64214735,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS062,http://www.wikidata.org/entity/Q64214736,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS063,http://www.wikidata.org/entity/Q64214737,nan,nan,nan
014GLAS064,http://www.wikidata.org/entity/Q64214738,nan,nan,http://www.wikidata.org/entity/Q1898482 Urca
014GLAS065,http://www.wikidata.org/entity/Q64214739,nan,nan,http://www.wikidata.org/entity/Q10298574 Hospício Pedro II||http://www.wikidata.org/entity/Q1898482 Urca
014GLAS066,http://www.wikidata.org/entity/Q64214740,nan,nan,http://www.wikidata.org/entity/Q1898482 Urca
014GLAS067,http://www.wikidata.org/entity/Q64214741,nan,nan,http://www.wikidata.org/entity/Q1898482 Urca
014GLAS068,http://www.wikidata.org/entity/Q64214742,nan,nan,http://www.wikidata.org/entity/Q1898482 Urca
014GLAS069,http://www.wikidata.org/entity/Q64214743,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS070,http://www.wikidata.org/entity/Q64214744,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS071,http://www.wikidata.org/entity/Q64214745,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
014GLAS072,http://www.wikidata.org/entity/Q64214746,nan,nan,http://www.wikidata.org/entity/Q2383714 Jardim Botânico
014GLAS073,http://www.wikidata.org/entity/Q64214747,nan,nan,nan
014GLAS074,http://www.wikidata.org/entity/Q64214748,nan,nan,nan
014GLAS074a,http://www.wikidata.org/entity/Q64528996,nan,nan,nan
014GLAS075,http://www.wikidata.org/entity/Q64214749,nan,nan,nan
014GLAS076,http://www.wikidata.org/entity/Q65621266,nan,nan,nan
014GLAS077,http://www.wikidata.org/entity/Q65621267,nan,nan,nan
014GLAS078,http://www.wikidata.org/entity/Q64214750,nan,nan,http://www.wikidata.org/entity/Q429897 Lagoa Rodrigo de Freitas
014GLAS079,http://www.wikidata.org/entity/Q64214751,nan,nan,http://www.wikidata.org/entity/Q15217978 Fonte da Saudade
014GLAS080,http://www.wikidata.org/entity/Q64214753,nan,nan,nan
014GLAS083,http://www.wikidata.org/entity/Q64214754,nan,nan,nan
014GLAS084,http://www.wikidata.org/entity/Q64214756,nan,nan,nan
014GLAS085,http://www.wikidata.org/entity/Q64214757,nan,nan,nan
014GLAS086,http://www.wikidata.org/entity/Q64214758,nan,nan,nan
014GLAS087,http://www.wikidata.org/entity/Q64214759,nan,nan,nan
014GLAS088,http://www.wikidata.org/entity/Q64214760,nan,nan,nan
014GLAS089,http://www.wikidata.org/entity/Q64214761,nan,nan,nan
014GLAS090,http://www.wikidata.org/entity/Q64214762,nan,nan,nan
014GLAS091,http://www.wikidata.org/entity/Q64214763,nan,nan,nan
014GLAS092,http://www.wikidata.org/entity/Q56373663,nan,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Leuzinger%20-%20Igreja%20de%20Santa%20Luzia.jpg,http://www.wikidata.org/entity/Q10300629 Church of Saint Lucy
014GLAS094,http://www.wikidata.org/entity/Q64214765,nan,nan,http://www.wikidata.org/entity/Q2408889 Cosme Velho
014GLAS095,http://www.wikidata.org/entity/Q64214766,nan,nan,nan
014GLAS096,http://www.wikidata.org/entity/Q64214767,nan,nan,http://www.wikidata.org/entity/Q506938 Corcovado||http://www.wikidata.org/entity/Q429897 Lagoa Rodrigo de Freitas
014GLAS097,http://www.wikidata.org/entity/Q64214768,nan,nan,nan
014GLAS098,http://www.wikidata.org/entity/Q64214769,nan,nan,http://www.wikidata.org/entity/Q10353440 Campo de Santana
014GLAS099,http://www.wikidata.org/entity/Q64214770,nan,nan,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes
014GLAS100,http://www.wikidata.org/entity/Q65621268,nan,nan,nan
014GLAS101,http://www.wikidata.org/entity/Q64214772,nan,nan,nan
014GLAS102,http://www.wikidata.org/entity/Q64214773,nan,nan,http://www.wikidata.org/entity/Q10364911 Rua Primeiro de Março
014GLAS103,http://www.wikidata.org/entity/Q64214775,nan,nan,http://www.wikidata.org/entity/Q10364911 Rua Primeiro de Março||http://www.wikidata.org/entity/Q10365032 Rua do Ouvidor||http://www.wikidata.org/entity/Q10300620 Church of the Holy Cross of the Military
014GLAS104,http://www.wikidata.org/entity/Q64214776,nan,nan,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras
014GLAS105,http://www.wikidata.org/entity/Q64214777,nan,nan,http://www.wikidata.org/entity/Q64364849 Praia do Peixe||http://www.wikidata.org/entity/Q64581178 Hospital São Zacharias||http://www.wikidata.org/entity/Q64581245 Igreja dos Jesuítas||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro
014GLAS106,http://www.wikidata.org/entity/Q64214778,nan,nan,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes||http://www.wikidata.org/entity/Q506938 Corcovado||http://www.wikidata.org/entity/Q18476242 Estátua equestre de Dom Pedro I
014GLAS107,http://www.wikidata.org/entity/Q64214779,nan,nan,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes||http://www.wikidata.org/entity/Q506938 Corcovado||http://www.wikidata.org/entity/Q18476242 Estátua equestre de Dom Pedro I
014GLAS108,http://www.wikidata.org/entity/Q64214780,nan,nan,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes||http://www.wikidata.org/entity/Q64580850 Hotel Des Princes||http://www.wikidata.org/entity/Q10364970 Rua da Carioca
014GLAS109,http://www.wikidata.org/entity/Q64214781,nan,nan,http://www.wikidata.org/entity/Q10364911 Rua Primeiro de Março||http://www.wikidata.org/entity/Q10365032 Rua do Ouvidor
014GLAS110,http://www.wikidata.org/entity/Q64214782,nan,nan,http://www.wikidata.org/entity/Q10300739 Igreja de São Francisco de Paula||http://www.wikidata.org/entity/Q10316364 Largo de São Francisco de Paula
014GLAS111,http://www.wikidata.org/entity/Q64214783,nan,nan,http://www.wikidata.org/entity/Q12117134 Largo São Francisco||http://www.wikidata.org/entity/Q10302846 IFCS
014GLAS111verso,http://www.wikidata.org/entity/Q65621269,nan,nan,http://www.wikidata.org/entity/Q10316374 Largo do Machado
014GLAS112frente,http://www.wikidata.org/entity/Q64214786,nan,nan,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
014GLAS112verso,http://www.wikidata.org/entity/Q65621270,nan,nan,http://www.wikidata.org/entity/Q727335 Laranjeiras (Bairro)
